PID,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
531373060,RL,67.0,12774,No Access,Reg,Lvl,FR2,SawyerW,2Story,7,5,2003,2004,Gable,BrkFace,95.0,Gd,PConc,835.0,835.0,Ex,Y,835,828,0,1663,0.0,0.0,2,1,3,1,Gd,8,0,No Fireplace,Attchd,RFn,2.0,478.0,Y,168,68,0,0,0,0,0,7,2008,WD ,192500
902201110,RM,50.0,6000,No Access,Reg,Lvl,Inside,OldTown,1.5Fin,5,7,1950,1970,Gable,None,0.0,TA,CBlock,384.0,768.0,TA,Y,768,560,0,1328,0.0,0.0,1,1,3,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,308.0,Y,0,12,0,0,0,0,0,3,2009,WD ,129500
527107040,RL,0.0,10364,No Access,IR1,Lvl,Inside,Gilbert,2Story,6,5,1995,1996,Gable,None,0.0,TA,PConc,806.0,806.0,Gd,Y,806,766,0,1572,0.0,0.0,2,1,3,1,TA,7,1,TA,BuiltIn,Fin,2.0,373.0,Y,0,40,0,0,0,0,0,5,2007,WD ,168000
903228060,RM,50.0,6000,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,6,5,1939,1950,Gable,None,0.0,TA,CBlock,475.0,739.0,Ex,Y,874,468,0,1342,0.0,0.0,2,0,2,2,TA,7,1,Gd,Detchd,Unf,1.0,240.0,Y,0,0,0,0,0,0,0,4,2008,WD ,105000
527402150,RL,0.0,10530,No Access,IR1,Lvl,Corner,NAmes,1Story,6,5,1971,1971,Hip,None,0.0,TA,CBlock,664.0,981.0,TA,Y,981,0,0,981,1.0,0.0,1,1,3,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,576.0,Y,0,312,40,0,0,0,0,3,2007,WD ,143250
907135020,RL,75.0,9525,No Access,Reg,Lvl,Inside,CollgCr,1Story,5,6,1995,2006,Gable,None,0.0,TA,PConc,1099.0,1099.0,Ex,Y,1099,0,0,1099,0.0,0.0,1,1,3,1,Gd,6,0,No Fireplace,Attchd,Unf,1.0,352.0,Y,278,0,0,0,0,0,0,6,2008,WD ,144000
531380080,RL,0.0,8880,No Access,IR1,Lvl,Inside,SawyerW,2Story,7,5,1994,2002,Gable,None,0.0,Gd,PConc,253.0,948.0,Ex,Y,1222,888,0,2110,1.0,0.0,2,1,3,1,Gd,8,2,Fa,Attchd,RFn,2.0,463.0,Y,0,130,0,0,0,0,0,5,2010,WD ,205000
914478100,RL,82.0,8410,No Access,IR1,Lvl,Corner,Mitchel,SFoyer,6,6,1974,1974,Gable,None,0.0,TA,CBlock,46.0,970.0,TA,Y,1026,0,0,1026,1.0,0.0,1,0,2,1,TA,5,1,Po,Attchd,Unf,2.0,528.0,Y,193,0,0,0,0,0,0,4,2007,WD ,143000
533215040,FV,42.0,4385,No Access,IR1,Lvl,Inside,Somerst,1Story,9,5,2001,2001,Gable,None,0.0,Gd,PConc,455.0,1419.0,Ex,Y,1419,0,0,1419,1.0,0.0,1,1,2,1,Ex,5,1,TA,Attchd,Fin,2.0,588.0,Y,155,58,0,0,0,0,0,9,2008,WD ,290000
528150070,RL,100.0,12919,No Access,IR1,Lvl,Inside,NridgHt,1Story,9,5,2009,2010,Hip,Stone,760.0,Ex,PConc,142.0,2330.0,Ex,Y,2364,0,0,2364,1.0,0.0,2,1,2,1,Ex,11,2,Gd,Attchd,Fin,3.0,820.0,Y,0,67,0,0,0,0,0,3,2010,New,611657
907126010,RL,82.0,12464,No Access,IR2,Low,Corner,CollgCr,1Story,5,5,1996,1996,Gable,None,0.0,TA,PConc,308.0,1040.0,Gd,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,Gd,6,0,No Fireplace,Detchd,Unf,2.0,576.0,Y,168,0,0,0,0,0,0,11,2009,WD ,152000
527145080,RL,43.0,5005,No Access,IR1,HLS,Inside,StoneBr,1Story,8,5,1992,1992,Gable,None,0.0,Gd,PConc,1017.0,1280.0,Ex,Y,1280,0,0,1280,0.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,RFn,2.0,506.0,Y,0,82,0,0,144,0,0,1,2010,WD ,191500
528120150,RL,76.0,9591,No Access,Reg,Lvl,Inside,NridgHt,2Story,8,5,2004,2005,Gable,BrkFace,344.0,Gd,PConc,1143.0,1143.0,Ex,Y,1143,1330,0,2473,0.0,0.0,2,1,4,1,Gd,9,1,Gd,BuiltIn,RFn,3.0,852.0,Y,192,151,0,0,0,0,0,10,2007,WD ,317000
905226080,RL,70.0,6960,No Access,Reg,Lvl,Inside,Sawyer,1.5Fin,7,8,1940,1998,Gable,None,0.0,TA,BrkTil,422.0,680.0,Ex,Y,798,504,0,1302,0.0,0.0,1,1,2,1,Gd,6,2,Gd,Attchd,Unf,1.0,224.0,Y,0,0,0,0,126,0,0,7,2007,WD ,165250
908102140,RL,75.0,9825,No Access,Reg,Lvl,Inside,Edwards,1Story,5,5,1966,1966,Hip,None,0.0,TA,CBlock,483.0,1092.0,TA,Y,1092,0,0,1092,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,Unf,1.0,264.0,Y,259,0,0,0,161,0,0,4,2008,COD,123000
905201110,RL,88.0,14175,No Access,Reg,Lvl,Inside,Sawyer,1Story,6,8,1956,1956,Gable,None,0.0,TA,CBlock,212.0,988.0,TA,Y,1188,0,0,1188,1.0,0.0,1,0,1,1,TA,4,1,TA,Attchd,Unf,2.0,621.0,Y,102,89,231,0,0,0,0,6,2008,WD ,185000
535478070,RL,74.0,7400,No Access,Reg,Lvl,Corner,NAmes,1Story,7,6,1962,1962,Gable,None,0.0,TA,CBlock,236.0,1045.0,Gd,Y,1045,0,0,1045,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,528.0,Y,0,0,0,0,0,0,0,3,2006,WD ,120000
534176140,RL,88.0,10738,No Access,IR1,Lvl,Corner,NWAmes,1Story,6,7,1966,1966,Hip,None,0.0,TA,CBlock,301.0,1093.0,Gd,Y,1093,0,0,1093,1.0,0.0,2,0,3,1,TA,6,1,Fa,Attchd,RFn,2.0,484.0,Y,224,0,0,0,0,0,400,11,2007,WD ,158500
531376010,RL,65.0,8366,No Access,IR1,Lvl,Inside,SawyerW,2Story,6,5,2004,2004,Gable,None,0.0,Gd,PConc,798.0,798.0,Ex,Y,798,842,0,1640,0.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,520.0,Y,138,45,0,0,0,0,0,12,2008,WD ,173000
534429030,RL,70.0,9842,No Access,Reg,Lvl,FR2,NAmes,1Story,4,5,1962,1962,Gable,None,0.0,TA,Slab,0.0,0.0,TA,Y,1224,0,0,1224,0.0,0.0,2,0,2,2,TA,6,0,No Fireplace,CarPort,Unf,2.0,462.0,Y,0,0,0,0,0,0,0,3,2007,WD ,101800
909252020,RL,60.0,7200,No Access,Reg,Lvl,Inside,SWISU,2Story,7,9,1936,2007,Gable,None,0.0,Gd,PConc,0.0,560.0,Ex,Y,575,560,0,1135,1.0,0.0,1,0,3,1,Gd,6,0,No Fireplace,Detchd,RFn,2.0,576.0,Y,256,0,0,0,0,0,0,4,2009,WD ,155000
535378120,RL,60.0,10230,Grvl,Reg,Lvl,Inside,OldTown,1Story,5,7,1925,1950,Gable,None,0.0,TA,BrkTil,1054.0,1054.0,Ex,Y,1078,0,0,1078,0.0,0.0,1,0,3,1,Ex,6,0,No Fireplace,Detchd,Unf,1.0,264.0,N,0,0,0,0,112,0,0,12,2009,WD ,125000
902427140,RM,52.0,8626,No Access,Reg,Lvl,Inside,OldTown,1Story,4,6,1956,1956,Gable,None,1.0,TA,CBlock,0.0,0.0,Gd,Y,968,0,0,968,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,331.0,Y,0,0,0,0,0,0,0,5,2007,WD ,104500
528142040,RL,74.0,8834,No Access,Reg,Lvl,Inside,NridgHt,2Story,9,5,2004,2005,Hip,Stone,216.0,Gd,PConc,292.0,1462.0,Ex,Y,1462,762,0,2224,1.0,0.0,2,1,4,1,Ex,10,1,Gd,Attchd,Fin,3.0,738.0,Y,184,0,0,0,0,0,0,6,2009,WD ,350000
535454060,RL,60.0,8544,No Access,Reg,Lvl,Inside,NAmes,1Story,3,4,1950,1950,Gable,None,0.0,TA,CBlock,0.0,0.0,Gd,N,1040,0,0,1040,0.0,0.0,2,0,2,2,TA,6,0,No Fireplace,Detchd,Unf,2.0,400.0,Y,0,0,0,0,0,0,0,7,2006,WD ,93500
907181140,RL,68.0,9179,No Access,IR1,Lvl,Inside,CollgCr,2Story,7,5,1999,1999,Gable,BrkFace,158.0,Gd,PConc,240.0,873.0,Ex,Y,882,908,0,1790,1.0,0.0,2,1,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,588.0,Y,0,88,0,0,0,0,0,6,2008,WD ,193000
909251090,RL,79.0,11526,No Access,IR1,Bnk,Inside,Crawfor,2.5Fin,6,7,1922,1994,Gable,None,0.0,TA,BrkTil,588.0,588.0,Fa,Y,1423,748,384,2555,0.0,0.0,2,0,3,1,TA,11,1,Gd,Detchd,Fin,2.0,672.0,Y,431,0,0,0,0,0,0,9,2008,WD ,191000
902109010,RM,70.0,5684,No Access,Reg,Lvl,Inside,OldTown,1Story,6,8,1930,2005,Hip,None,0.0,TA,BrkTil,813.0,813.0,Ex,Y,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,0,No Fireplace,Detchd,Unf,1.0,270.0,N,0,113,0,0,0,0,0,6,2006,WD ,110000
907252220,RL,0.0,11885,No Access,Reg,Lvl,Inside,CollgCr,2Story,8,5,2001,2001,Gable,BrkFace,108.0,Gd,PConc,309.0,1299.0,Ex,Y,1299,573,0,1872,1.0,0.0,2,1,3,1,Ex,7,1,TA,BuiltIn,RFn,2.0,531.0,Y,160,122,0,0,0,0,0,11,2009,WD ,261500
534476320,RL,80.0,9600,No Access,Reg,Lvl,Inside,NAmes,1Story,5,6,1956,1956,Hip,None,0.0,TA,CBlock,546.0,1050.0,Gd,Y,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,338.0,Y,0,0,0,0,0,0,0,6,2009,WD ,128900
528360050,RL,114.0,17242,No Access,IR1,Lvl,Inside,NoRidge,2Story,9,5,1993,1994,Hip,BrkFace,738.0,Gd,PConc,48.0,1733.0,Ex,Y,1933,1567,0,3500,1.0,0.0,3,1,4,1,Ex,11,1,TA,Attchd,RFn,3.0,959.0,Y,870,86,0,0,210,0,0,5,2006,WD ,584500
908225240,RL,75.0,10215,No Access,Reg,Bnk,Inside,Edwards,1Story,4,5,1954,1954,Hip,BrkFace,132.0,TA,PConc,372.0,864.0,Ex,Y,948,0,0,948,0.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Attchd,Unf,1.0,248.0,Y,0,0,0,0,0,0,0,2,2007,WD ,111000
903425270,RL,60.0,8550,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,5,5,1926,1950,Gable,None,0.0,TA,PConc,750.0,750.0,TA,Y,960,356,0,1316,0.0,0.0,1,0,4,1,TA,7,0,No Fireplace,Detchd,Unf,2.0,576.0,Y,0,0,0,0,0,0,0,10,2007,ConLw,90000
535126180,RL,0.0,18450,No Access,IR1,Lvl,Inside,NAmes,2Story,6,5,1965,1979,Flat,BrkCmn,113.0,TA,CBlock,111.0,1021.0,TA,Y,1465,915,0,2380,0.0,0.0,2,1,3,1,TA,7,1,Po,CarPort,Unf,2.0,596.0,Y,0,265,0,0,0,0,0,8,2007,WD ,129000
909428190,RL,0.0,14778,No Access,IR1,Low,CulDSac,Crawfor,1Story,6,7,1954,2006,Hip,BrkFace,72.0,Gd,CBlock,568.0,1296.0,Ex,Y,1640,0,0,1640,1.0,0.0,1,0,3,1,Gd,7,1,Gd,Detchd,Unf,2.0,924.0,Y,108,0,0,216,0,0,0,11,2008,WD ,224000
533212050,FV,30.0,3180,Pave,Reg,Lvl,Inside,Somerst,2Story,6,5,2005,2005,Gable,None,0.0,Gd,PConc,210.0,600.0,Ex,Y,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,5,0,No Fireplace,Detchd,RFn,2.0,480.0,Y,0,166,0,0,0,0,0,5,2008,WD ,165000
903430080,RM,52.0,3068,Grvl,Reg,Lvl,Inside,OldTown,2Story,6,8,1920,1993,Gable,None,0.0,TA,BrkTil,662.0,662.0,Ex,Y,662,662,0,1324,0.0,1.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,180.0,Y,0,0,112,0,0,0,0,2,2010,WD ,122000
916384070,RL,68.0,8298,No Access,IR1,HLS,Inside,Timber,1Story,8,5,2006,2007,Hip,No Vnr,0.0,Gd,PConc,963.0,1546.0,Ex,Y,1564,0,0,1564,0.0,0.0,2,0,2,1,Ex,6,1,Gd,Attchd,RFn,2.0,502.0,Y,132,0,0,0,0,0,0,9,2007,New,267300
528104070,RL,104.0,13518,No Access,Reg,Lvl,Inside,NridgHt,2Story,9,5,2008,2009,Hip,Stone,860.0,Ex,PConc,1926.0,1926.0,Ex,Y,1966,1174,0,3140,0.0,0.0,3,1,4,1,Ex,11,2,Gd,BuiltIn,Fin,3.0,820.0,Y,144,78,0,0,0,0,0,7,2009,New,485000
903425190,RM,90.0,33120,No Access,IR3,Lvl,Inside,OldTown,1.5Fin,6,5,1962,1962,Gable,None,0.0,TA,CBlock,1595.0,1595.0,TA,Y,1611,875,0,2486,0.0,0.0,2,0,5,1,TA,8,1,Gd,Detchd,Unf,2.0,576.0,Y,0,0,0,0,0,0,0,10,2006,WD ,220000
907176010,RL,0.0,13142,No Access,IR1,Lvl,Corner,CollgCr,2Story,6,5,1997,1997,Gable,BrkFace,128.0,TA,PConc,176.0,864.0,Ex,Y,872,899,0,1771,1.0,0.0,2,1,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,600.0,Y,0,96,0,0,0,0,0,7,2008,WD ,215700
528142090,RL,107.0,11362,No Access,IR1,Lvl,Inside,NridgHt,1Story,8,5,2004,2005,Gable,Stone,42.0,Gd,PConc,797.0,1836.0,Ex,Y,1836,0,0,1836,1.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,3.0,862.0,Y,125,185,0,0,0,0,0,3,2009,WD ,280000
528172080,RL,92.0,10845,No Access,IR1,Lvl,Corner,NridgHt,1Story,8,5,2003,2004,Gable,BrkFace,504.0,Gd,PConc,454.0,1603.0,Ex,Y,1575,0,0,1575,1.0,0.0,2,0,2,1,Gd,7,1,TA,Attchd,Fin,3.0,732.0,Y,216,28,0,0,0,0,0,6,2008,WD ,284000
923228290,RM,21.0,1936,No Access,Reg,Lvl,Inside,MeadowV,SFoyer,4,6,1970,1970,Gable,None,0.0,TA,CBlock,0.0,630.0,Gd,Y,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,12,2007,WD ,84500
535476350,RL,80.0,9760,No Access,Reg,Lvl,Inside,NAmes,1Story,6,7,1963,1984,Hip,BrkFace,218.0,TA,CBlock,415.0,1395.0,TA,Y,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,1,TA,Attchd,RFn,2.0,440.0,Y,657,0,113,0,240,0,0,5,2010,WD ,192000
902108060,RM,66.0,3960,Grvl,Reg,Lvl,Inside,OldTown,2Story,7,8,1930,1950,Gable,None,0.0,TA,BrkTil,502.0,502.0,TA,N,502,502,0,1004,0.0,0.0,1,0,2,1,Gd,5,1,Po,Detchd,Unf,1.0,200.0,N,280,0,68,0,0,0,0,7,2006,WD ,105000
907290080,RL,70.0,9100,No Access,Reg,Lvl,Inside,CollgCr,1Story,7,5,2004,2005,Hip,None,0.0,Gd,PConc,1836.0,1860.0,Ex,Y,1836,0,0,1836,0.0,0.0,2,0,3,1,Gd,8,1,Gd,Attchd,Fin,2.0,484.0,Y,120,33,0,0,0,0,0,10,2006,WD ,216837
534455030,RL,80.0,9600,No Access,Reg,Lvl,Inside,NAmes,1Story,5,6,1960,1960,Gable,BrkFace,203.0,Fa,CBlock,638.0,1296.0,TA,Y,1496,0,0,1496,0.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,450.0,Y,0,22,0,0,0,0,0,2,2008,WD ,141500
905104180,RL,57.0,9764,No Access,IR1,Lvl,FR2,Sawyer,1Story,5,7,1967,2003,Gable,None,0.0,TA,CBlock,192.0,894.0,Ex,Y,894,0,0,894,1.0,0.0,1,0,3,1,Gd,5,0,No Fireplace,Attchd,RFn,2.0,450.0,Y,0,0,0,0,0,0,0,5,2008,WD ,130000
907200230,RL,60.0,8430,No Access,Reg,HLS,Inside,CollgCr,1Story,5,5,1978,1978,Gable,BrkFace,136.0,TA,CBlock,424.0,1040.0,TA,Y,1040,0,0,1040,0.0,0.0,2,0,3,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,8,2009,WD ,124000
910201180,RM,50.0,9060,No Access,Reg,Lvl,Inside,IDOTRR,2Story,5,6,1923,1999,Gable,None,0.0,TA,BrkTil,311.0,859.0,Ex,Y,942,886,0,1828,0.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Detchd,No Garage,0.0,0.0,Y,174,0,212,0,0,0,0,3,2007,WD ,150909
535304020,RL,66.0,12778,No Access,Reg,Lvl,Inside,NAmes,1Story,5,6,1952,2003,Gable,None,0.0,TA,CBlock,350.0,1008.0,Ex,Y,1008,0,0,1008,1.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Attchd,RFn,1.0,280.0,Y,0,154,0,0,0,0,0,1,2006,WD ,139500
908275240,RL,60.0,8172,No Access,Reg,HLS,Inside,Edwards,1Story,4,5,1955,1955,Gable,None,0.0,TA,CBlock,182.0,864.0,TA,Y,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,528.0,N,196,0,0,0,0,0,0,10,2007,COD,79275
916384080,RL,64.0,9037,No Access,IR1,HLS,Inside,Timber,1Story,8,5,2006,2006,Hip,BrkFace,32.0,Gd,PConc,1048.0,1476.0,Ex,Y,1484,0,0,1484,0.0,0.0,2,0,2,1,Ex,6,1,Gd,Attchd,RFn,2.0,472.0,Y,120,33,0,0,0,0,0,12,2007,WD ,265900
909253190,RL,52.0,6292,No Access,Reg,Bnk,Inside,SWISU,1Story,6,5,1930,1950,Gable,None,0.0,TA,BrkTil,384.0,768.0,TA,N,790,0,0,790,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,160.0,Y,0,141,0,0,0,0,0,4,2008,WD ,91000
527276160,RL,85.0,11900,No Access,Reg,Lvl,Inside,Gilbert,2Story,5,6,1977,1977,Gable,BrkFace,157.0,TA,PConc,722.0,1122.0,Ex,Y,946,988,0,1934,1.0,0.0,2,1,3,1,TA,6,1,TA,Attchd,Unf,2.0,567.0,P,0,176,0,0,200,0,0,7,2009,WD ,185000
535456020,RL,70.0,7945,No Access,Reg,Lvl,Inside,NAmes,1Story,5,6,1959,1959,Gable,None,0.0,TA,CBlock,465.0,1150.0,Ex,Y,1150,0,0,1150,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,300.0,Y,0,0,0,0,0,0,0,5,2006,WD ,141000
528120010,RL,134.0,16659,No Access,IR1,Lvl,Corner,NridgHt,2Story,8,5,2007,2008,Gable,None,0.0,Gd,PConc,1582.0,1582.0,Ex,Y,1582,570,0,2152,0.0,0.0,2,1,3,1,Gd,7,1,Gd,Detchd,Unf,2.0,728.0,Y,0,368,0,0,0,0,0,6,2007,New,260116
905452050,RL,50.0,9340,No Access,Reg,Lvl,Inside,Edwards,1Story,4,6,1941,1950,Hip,None,0.0,TA,CBlock,328.0,672.0,TA,Y,672,0,0,672,1.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,1.0,234.0,N,0,113,0,0,0,0,0,8,2009,WD ,113000
906424010,RL,0.0,11454,No Access,IR2,Lvl,Corner,SawyerW,SLvl,8,5,1995,1995,Gable,BrkFace,302.0,Gd,PConc,631.0,1401.0,Ex,Y,1511,0,0,1511,1.0,0.0,2,0,3,1,Gd,6,1,Fa,Attchd,Fin,3.0,811.0,Y,168,42,0,0,0,0,0,2,2008,WD ,225000
535352090,RL,80.0,8480,No Access,Reg,Lvl,Corner,NAmes,1Story,5,6,1945,1950,Gable,None,0.0,TA,CBlock,93.0,793.0,TA,Y,793,0,0,793,1.0,0.0,1,0,2,1,Fa,4,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,0,0,0,0,0,0,0,8,2009,WD ,113000
908103350,RL,65.0,6305,No Access,Reg,Lvl,Inside,Edwards,SLvl,6,6,1975,1975,Gable,None,0.0,TA,CBlock,480.0,1008.0,TA,Y,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,5,1,Fa,Detchd,Unf,1.0,352.0,Y,0,0,0,0,0,0,0,6,2010,WD ,125200
528142050,RL,82.0,9709,No Access,IR1,Lvl,Inside,NridgHt,2Story,8,5,2007,2007,Gable,Stone,120.0,Ex,PConc,140.0,918.0,Ex,Y,958,1142,0,2100,1.0,0.0,2,1,3,1,Ex,8,2,Gd,BuiltIn,Fin,3.0,786.0,Y,172,104,0,0,0,0,0,9,2007,New,319500
535380050,RL,60.0,10930,Grvl,Reg,Bnk,Inside,NAmes,1.5Fin,5,6,1945,1950,Gable,None,0.0,TA,CBlock,333.0,913.0,TA,Y,1048,510,0,1558,1.0,0.0,1,1,3,1,TA,6,1,TA,Attchd,Unf,1.0,288.0,Y,0,0,0,0,0,0,0,4,2008,WD ,140000
916325040,RL,0.0,50102,No Access,IR1,Low,Inside,Timber,1Story,6,5,1958,1958,Gable,None,0.0,TA,CBlock,723.0,1632.0,TA,Y,1650,0,0,1650,1.0,0.0,1,0,2,1,TA,6,2,Gd,Attchd,Unf,2.0,518.0,Y,0,0,0,0,138,0,0,3,2006,WD ,250764
528142020,RL,74.0,8899,No Access,Reg,Lvl,Inside,NridgHt,2Story,8,5,2007,2007,Hip,Stone,108.0,Ex,PConc,908.0,948.0,Ex,Y,948,1140,0,2088,0.0,0.0,2,1,4,1,Gd,10,1,Gd,BuiltIn,Fin,3.0,656.0,Y,100,24,0,0,0,0,0,6,2008,WD ,250000
528218020,RL,65.0,10237,No Access,Reg,Lvl,Inside,Gilbert,2Story,6,5,2005,2006,Gable,None,0.0,Gd,PConc,768.0,768.0,Ex,Y,768,768,0,1536,0.0,0.0,2,1,3,1,Gd,6,1,Gd,Attchd,Fin,2.0,400.0,Y,100,38,0,0,0,0,0,6,2007,WD ,176000
535177110,RL,80.0,9736,No Access,Reg,Lvl,Inside,NAmes,1Story,6,6,1957,1969,Gable,BrkFace,289.0,TA,CBlock,525.0,1331.0,Gd,Y,1721,0,0,1721,0.0,0.0,1,0,4,1,TA,8,3,TA,Attchd,Unf,2.0,464.0,Y,0,0,0,0,0,0,0,4,2007,WD ,174850
527455050,RL,24.0,2364,No Access,Reg,Lvl,Inside,NPkVill,2Story,6,5,1978,1978,Gable,None,0.0,TA,CBlock,484.0,804.0,TA,Y,804,744,0,1548,0.0,1.0,2,1,3,1,TA,7,1,TA,Detchd,Unf,2.0,440.0,Y,108,0,0,0,0,0,0,7,2009,WD ,147000
531452020,RL,55.0,7892,No Access,Reg,Lvl,Inside,SawyerW,1Story,6,5,1979,1979,Gable,None,0.0,TA,CBlock,918.0,918.0,TA,Y,918,0,0,918,0.0,0.0,2,0,2,1,TA,5,1,TA,Attchd,Unf,1.0,264.0,Y,28,0,0,0,0,0,0,4,2010,WD ,99500
528108040,RL,95.0,12350,No Access,Reg,Lvl,Inside,NridgHt,2Story,9,5,2009,2009,Gable,None,0.0,Gd,PConc,379.0,1365.0,Ex,Y,1365,1325,0,2690,1.0,0.0,2,1,3,1,Ex,8,1,Gd,Attchd,RFn,3.0,864.0,Y,0,197,0,0,0,0,0,7,2009,New,398800
528280110,RL,62.0,7917,No Access,Reg,Lvl,Inside,Gilbert,2Story,6,5,1999,2000,Gable,None,0.0,TA,PConc,953.0,953.0,Ex,Y,953,694,0,1647,0.0,0.0,2,1,3,1,TA,7,1,TA,Attchd,RFn,2.0,460.0,Y,0,40,0,0,0,0,0,8,2007,WD ,175000
535456100,RL,60.0,7200,No Access,Reg,Lvl,Inside,NAmes,1Story,5,7,1954,1954,Gable,None,0.0,TA,CBlock,825.0,825.0,TA,Y,825,0,0,825,0.0,1.0,1,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,1.0,350.0,Y,0,0,0,0,0,0,0,7,2008,WD ,109500
535181030,RL,0.0,12155,No Access,IR3,Lvl,Inside,NAmes,1Story,6,3,1970,1970,Gable,None,0.0,TA,CBlock,420.0,1657.0,Gd,Y,1657,0,0,1657,0.0,1.0,2,0,3,1,TA,7,1,TA,Attchd,Unf,2.0,484.0,Y,0,0,0,0,147,0,0,3,2007,WD ,163500
903200050,RL,0.0,7446,No Access,Reg,Lvl,Corner,BrkSide,1Story,4,5,1941,1950,Gable,None,0.0,TA,CBlock,522.0,788.0,TA,Y,788,0,0,788,0.0,0.0,1,0,2,1,TA,4,2,TA,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,4,2006,WD ,100000
533125120,RL,105.0,11025,No Access,Reg,HLS,Inside,NoRidge,2Story,8,5,1992,1993,Gable,BrkFace,692.0,Gd,PConc,216.0,1334.0,Ex,Y,1520,1306,0,2826,1.0,0.0,2,1,3,1,Gd,9,3,TA,Attchd,RFn,3.0,888.0,Y,177,208,186,0,0,0,0,10,2006,WD ,334000
905106170,RL,65.0,7832,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,5,1968,1968,Hip,None,0.0,TA,CBlock,89.0,864.0,Ex,Y,864,0,0,864,1.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,280.0,Y,226,0,0,0,0,0,0,5,2010,WD ,137250
527108010,RL,134.0,19378,No Access,IR1,HLS,Corner,Gilbert,2Story,7,5,2005,2006,Gable,BrkFace,456.0,Gd,PConc,1335.0,1392.0,Ex,Y,1392,1070,0,2462,1.0,0.0,2,1,4,1,Gd,9,1,Gd,Attchd,RFn,2.0,576.0,Y,239,132,0,168,0,0,0,3,2006,New,320000
535401080,RL,0.0,9830,No Access,IR1,Lvl,Corner,NAmes,1Story,5,7,1959,2006,Gable,None,0.0,TA,CBlock,733.0,1063.0,Ex,Y,1287,0,0,1287,1.0,0.0,1,0,3,1,Gd,7,1,Gd,Detchd,Fin,2.0,576.0,Y,364,17,0,0,182,0,0,3,2010,WD ,162000
533213030,FV,0.0,4403,No Access,IR2,Lvl,Inside,Somerst,1Story,7,5,2009,2009,Gable,Stone,432.0,Ex,PConc,892.0,1470.0,Ex,Y,1478,0,0,1478,1.0,0.0,2,1,2,1,Gd,7,1,Gd,Attchd,Fin,2.0,484.0,Y,0,144,0,0,0,0,0,6,2010,New,222000
